Date,Day_of_Week,Day_Type,Month,Hour,Time_Slot,Time_Period,Location,Event_Note,Two_Wheelers,Cars_and_SUVs,Auto_Rickshaws,Buses_MTC_Private,Trucks_and_LCVs,Total_Vehicles,PCU_Value,Avg_Speed_kmph,Signal_Delay_sec,Congestion_Level
2024-05-18,Saturday,Weekend,May,17,17:00-18:00,Evening Peak,T. Nagar (Panagal Park),Regular Day,451,395,101,71,107,1125,1215.1,14.4,177.6,Severe
2024-05-18,Saturday,Weekend,May,18,18:00-19:00,Evening Peak,T. Nagar (Panagal Park),Regular Day,533,435,108,96,71,1243,1267.3,13.8,181.1,Severe
2024-05-18,Saturday,Weekend,May,19,19:00-20:00,Evening Peak,T. Nagar (Panagal Park),Regular Day,452,329,62,56,117,1016,1111.2,10.3,135.0,Severe
2024-05-18,Saturday,Weekend,May,20,20:00-21:00,Evening Peak,T. Nagar (Panagal Park),Regular Day,311,245,73,59,50,738,771.3,15.8,136.8,Moderate
2024-05-18,Saturday,Weekend,May,21,21:00-22:00,Shoulder Hour,T. Nagar (Panagal Park),Regular Day,254,223,40,36,15,568,527.0,23.8,69.5,Light
2024-05-18,Saturday,Weekend,May,22,22:00-23:00,Off-Peak,T. Nagar (Panagal Park),Regular Day,121,103,27,19,24,294,308.7,35.3,19.2,Free Flow
2024-05-18,Saturday,Weekend,May,23,23:00-24:00,Night,T. Nagar (Panagal Park),Regular Day,20,19,2,2,3,46,45.2,28.2,15.0,Free Flow
2024-05-19,Sunday,Weekend,May,0,00:00-01:00,Night,T. Nagar (Panagal Park),Regular Day,13,12,2,2,1,30,28.7,35.1,20.5,Free Flow
2024-05-19,Sunday,Weekend,May,1,01:00-02:00,Night,T. Nagar (Panagal Park),Regular Day,22,20,4,3,2,51,48.4,32.5,28.0,Free Flow
2024-05-19,Sunday,Weekend,May,2,02:00-03:00,Night,T. Nagar (Panagal Park),Regular Day,31,23,5,4,6,69,71.5,37.1,25.5,Free Flow
2024-05-19,Sunday,Weekend,May,3,03:00-04:00,Night,T. Nagar (Panagal Park),Regular Day,33,30,4,4,4,75,72.9,29.5,19.5,Free Flow
2024-05-19,Sunday,Weekend,May,4,04:00-05:00,Night,T. Nagar (Panagal Park),Regular Day,66,55,12,10,5,148,140.2,34.8,23.1,Free Flow
2024-05-19,Sunday,Weekend,May,5,05:00-06:00,Night,T. Nagar (Panagal Park),Regular Day,46,41,7,8,1,103,95.2,28.9,32.8,Free Flow
2024-05-19,Sunday,Weekend,May,6,06:00-07:00,Off-Peak,T. Nagar (Panagal Park),Regular Day,127,118,18,20,21,304,315.3,38.0,20.2,Free Flow
2024-05-19,Sunday,Weekend,May,7,07:00-08:00,Shoulder Hour,T. Nagar (Panagal Park),Regular Day,219,174,45,40,29,507,517.5,22.5,86.2,Light
2024-05-19,Sunday,Weekend,May,8,08:00-09:00,Morning Peak,T. Nagar (Panagal Park),Regular Day,324,247,67,61,46,745,770.2,18.3,107.5,Severe
2024-05-19,Sunday,Weekend,May,9,09:00-10:00,Morning Peak,T. Nagar (Panagal Park),Regular Day,337,293,82,56,68,836,882.7,18.7,108.9,Severe
2024-05-19,Sunday,Weekend,May,10,10:00-11:00,Morning Peak,T. Nagar (Panagal Park),Regular Day,441,312,81,66,59,959,956.1,15.5,157.0,Severe
2024-05-19,Sunday,Weekend,May,11,11:00-12:00,Midday,T. Nagar (Panagal Park),Regular Day,437,404,74,88,77,1080,1161.9,19.6,70.8,Severe
2024-05-19,Sunday,Weekend,May,12,12:00-13:00,Midday,T. Nagar (Panagal Park),Regular Day,399,338,87,58,64,946,955.7,25.0,93.4,Severe
2024-05-19,Sunday,Weekend,May,13,13:00-14:00,Midday,T. Nagar (Panagal Park),Regular Day,372,355,58,75,39,899,917.8,25.3,67.6,Severe
2024-05-19,Sunday,Weekend,May,14,14:00-15:00,Midday,T. Nagar (Panagal Park),Regular Day,481,410,87,78,139,1195,1353.7,18.4,88.0,Severe
2024-05-19,Sunday,Weekend,May,15,15:00-16:00,Midday,T. Nagar (Panagal Park),Regular Day,440,335,93,87,46,1001,1009.8,22.1,96.1,Severe
2024-05-19,Sunday,Weekend,May,16,16:00-17:00,Midday,T. Nagar (Panagal Park),Regular Day,420,409,78,78,60,1045,1079.8,22.1,77.3,Severe
2024-05-19,Sunday,Weekend,May,17,17:00-18:00,Evening Peak,T. Nagar (Panagal Park),Regular Day,449,383,77,60,25,994,908.7,11.2,135.1,Severe
2024-05-19,Sunday,Weekend,May,18,18:00-19:00,Evening Peak,T. Nagar (Panagal Park),Regular Day,369,288,53,48,67,825,849.3,13.8,159.6,Severe
2024-05-19,Sunday,Weekend,May,19,19:00-20:00,Evening Peak,T. Nagar (Panagal Park),Regular Day,519,415,101,105,57,1197,1221.1,12.5,138.3,Severe
2024-05-19,Sunday,Weekend,May,20,20:00-21:00,Evening Peak,T. Nagar (Panagal Park),Regular Day,317,275,53,67,67,779,867.3,15.3,173.3,Heavy
2024-05-19,Sunday,Weekend,May,21,21:00-22:00,Shoulder Hour,T. Nagar (Panagal Park),Regular Day,240,188,40,48,46,562,614.0,22.5,61.5,Light
2024-05-19,Sunday,Weekend,May,22,22:00-23:00,Off-Peak,T. Nagar (Panagal Park),Regular Day,104,93,15,14,25,251,271.0,37.3,13.7,Free Flow
2024-05-19,Sunday,Weekend,May,23,23:00-24:00,Night,T. Nagar (Panagal Park),Regular Day,64,53,13,12,11,153,161.8,30.0,19.9,Free Flow
2024-05-20,Monday,Weekday,May,0,00:00-01:00,Night,T. Nagar (Panagal Park),Regular Day,22,18,3,4,1,48,45.8,29.6,25.7,Free Flow
2024-05-20,Monday,Weekday,May,1,01:00-02:00,Night,T. Nagar (Panagal Park),Regular Day,80,62,15,14,4,175,165.0,29.0,13.2,Free Flow
2024-05-20,Monday,Weekday,May,2,02:00-03:00,Night,T. Nagar (Panagal Park),Regular Day,28,23,3,3,5,62,62.8,37.8,11.0,Free Flow
2024-05-20,Monday,Weekday,May,3,03:00-04:00,Night,T. Nagar (Panagal Park),Regular Day,55,48,13,10,7,133,134.3,30.3,26.1,Free Flow
2024-05-20,Monday,Weekday,May,4,04:00-05:00,Night,T. Nagar (Panagal Park),Regular Day,64,52,9,8,13,146,152.4,29.7,31.7,Free Flow
2024-05-20,Monday,Weekday,May,5,05:00-06:00,Night,T. Nagar (Panagal Park),Regular Day,63,58,12,11,12,156,165.7,35.5,27.6,Free Flow
2024-05-20,Monday,Weekday,May,6,06:00-07:00,Off-Peak,T. Nagar (Panagal Park),Regular Day,154,133,29,21,27,364,371.4,32.6,27.0,Light
2024-05-20,Monday,Weekday,May,7,07:00-08:00,Shoulder Hour,T. Nagar (Panagal Park),Regular Day,202,190,33,37,14,476,463.8,22.5,59.4,Light
2024-05-20,Monday,Weekday,May,8,08:00-09:00,Morning Peak,T. Nagar (Panagal Park),Regular Day,738,632,116,88,54,1628,1496.6,12.1,148.9,Severe
2024-05-20,Monday,Weekday,May,9,09:00-10:00,Morning Peak,T. Nagar (Panagal Park),Regular Day,723,570,140,102,64,1599,1513.5,12.1,109.1,Severe
2024-05-20,Monday,Weekday,May,10,10:00-11:00,Morning Peak,T. Nagar (Panagal Park),Regular Day,573,544,113,69,80,1379,1345.3,12.4,140.7,Severe
2024-05-20,Monday,Weekday,May,11,11:00-12:00,Midday,T. Nagar (Panagal Park),Regular Day,282,210,61,39,20,612,564.6,19.3,68.4,Moderate
2024-05-20,Monday,Weekday,May,12,12:00-13:00,Midday,T. Nagar (Panagal Park),Regular Day,316,263,67,50,53,749,770.2,22.6,75.5,Heavy
2024-05-20,Monday,Weekday,May,13,13:00-14:00,Midday,T. Nagar (Panagal Park),Regular Day,297,234,62,60,64,717,791.7,25.8,87.0,Moderate
2024-05-20,Monday,Weekday,May,14,14:00-15:00,Midday,T. Nagar (Panagal Park),Regular Day,255,219,34,48,5,561,525.9,24.9,80.6,Light
2024-05-20,Monday,Weekday,May,15,15:00-16:00,Midday,T. Nagar (Panagal Park),Regular Day,362,266,76,49,70,823,849.6,18.8,84.9,Heavy
2024-05-20,Monday,Weekday,May,16,16:00-17:00,Midday,T. Nagar (Panagal Park),Regular Day,335,304,78,68,16,801,770.3,23.8,76.6,Severe
2024-05-20,Monday,Weekday,May,17,17:00-18:00,Evening Peak,T. Nagar (Panagal Park),Regular Day,721,639,111,100,144,1715,1798.1,13.6,165.1,Severe
2024-05-20,Monday,Weekday,May,18,18:00-19:00,Evening Peak,T. Nagar (Panagal Park),Regular Day,630,502,131,128,171,1562,1792.6,12.3,135.5,Severe
2024-05-20,Monday,Weekday,May,19,19:00-20:00,Evening Peak,T. Nagar (Panagal Park),Regular Day,727,554,129,89,232,1731,1957.9,13.2,161.8,Severe
2024-05-20,Monday,Weekday,May,20,20:00-21:00,Evening Peak,T. Nagar (Panagal Park),Regular Day,817,694,151,110,137,1909,1934.1,13.9,129.5,Severe
2024-05-20,Monday,Weekday,May,21,21:00-22:00,Shoulder Hour,T. Nagar (Panagal Park),Regular Day,178,168,30,30,19,425,422.0,18.6,58.6,Light
2024-05-20,Monday,Weekday,May,22,22:00-23:00,Off-Peak,T. Nagar (Panagal Park),Regular Day,122,101,22,22,2,269,247.2,28.4,12.2,Free Flow
2024-05-20,Monday,Weekday,May,23,23:00-24:00,Night,T. Nagar (Panagal Park),Regular Day,28,21,5,4,5,63,65.0,38.0,28.8,Free Flow
2024-05-21,Tuesday,Weekday,May,0,00:00-01:00,Night,T. Nagar (Panagal Park),Regular Day,78,64,12,13,25,192,224.2,29.3,14.9,Free Flow
2024-05-21,Tuesday,Weekday,May,1,01:00-02:00,Night,T. Nagar (Panagal Park),Regular Day,46,38,8,6,10,108,113.8,27.3,26.3,Free Flow
2024-05-21,Tuesday,Weekday,May,2,02:00-03:00,Night,T. Nagar (Panagal Park),Regular Day,50,42,7,6,18,123,143.2,33.4,23.0,Free Flow
2024-05-21,Tuesday,Weekday,May,3,03:00-04:00,Night,T. Nagar (Panagal Park),Regular Day,63,50,14,12,11,150,158.9,28.8,32.0,Free Flow
2024-05-21,Tuesday,Weekday,May,4,04:00-05:00,Night,T. Nagar (Panagal Park),Regular Day,11,9,2,1,0,23,18.7,35.8,26.0,Free Flow
2024-05-21,Tuesday,Weekday,May,5,05:00-06:00,Night,T. Nagar (Panagal Park),Regular Day,61,61,9,11,8,150,153.9,28.3,32.3,Free Flow
2024-05-21,Tuesday,Weekday,May,6,06:00-07:00,Off-Peak,T. Nagar (Panagal Park),Regular Day,95,90,18,18,13,234,241.3,34.7,12.4,Free Flow
2024-05-21,Tuesday,Weekday,May,7,07:00-08:00,Shoulder Hour,T. Nagar (Panagal Park),Regular Day,211,170,34,34,48,497,541.9,21.9,55.8,Light
2024-05-21,Tuesday,Weekday,May,8,08:00-09:00,Morning Peak,T. Nagar (Panagal Park),Regular Day,507,395,77,81,110,1170,1267.7,15.6,131.4,Severe
2024-05-21,Tuesday,Weekday,May,9,09:00-10:00,Morning Peak,T. Nagar (Panagal Park),Regular Day,451,384,76,75,12,998,916.1,17.8,137.5,Severe
2024-05-21,Tuesday,Weekday,May,10,10:00-11:00,Morning Peak,T. Nagar (Panagal Park),Regular Day,730,689,167,108,121,1815,1841.2,18.1,108.9,Severe
2024-05-21,Tuesday,Weekday,May,11,11:00-12:00,Midday,T. Nagar (Panagal Park),Regular Day,237,201,51,35,51,575,608.1,19.3,80.9,Moderate
2024-05-21,Tuesday,Weekday,May,12,12:00-13:00,Midday,T. Nagar (Panagal Park),Regular Day,271,246,59,50,22,648,632.9,23.9,67.5,Moderate
2024-05-21,Tuesday,Weekday,May,13,13:00-14:00,Midday,T. Nagar (Panagal Park),Regular Day,296,254,62,44,69,725,778.2,23.0,68.9,Heavy
2024-05-21,Tuesday,Weekday,May,14,14:00-15:00,Midday,T. Nagar (Panagal Park),Regular Day,312,267,48,40,18,685,625.8,24.1,57.6,Moderate
2024-05-21,Tuesday,Weekday,May,15,15:00-16:00,Midday,T. Nagar (Panagal Park),Regular Day,411,346,85,60,45,947,917.5,24.2,86.5,Severe
2024-05-21,Tuesday,Weekday,May,16,16:00-17:00,Midday,T. Nagar (Panagal Park),Regular Day,297,233,50,50,21,651,624.5,24.7,58.3,Moderate
2024-05-21,Tuesday,Weekday,May,17,17:00-18:00,Evening Peak,T. Nagar (Panagal Park),Regular Day,647,533,89,129,51,1449,1449.9,12.0,180.4,Severe
2024-05-21,Tuesday,Weekday,May,18,18:00-19:00,Evening Peak,T. Nagar (Panagal Park),Regular Day,728,567,118,94,124,1631,1655.8,13.6,136.8,Severe
2024-05-21,Tuesday,Weekday,May,19,19:00-20:00,Evening Peak,T. Nagar (Panagal Park),Regular Day,644,498,116,128,68,1454,1477.6,16.9,185.5,Severe
2024-05-21,Tuesday,Weekday,May,20,20:00-21:00,Evening Peak,T. Nagar (Panagal Park),Regular Day,608,570,137,82,65,1462,1397.2,14.2,164.2,Severe
2024-05-21,Tuesday,Weekday,May,21,21:00-22:00,Shoulder Hour,T. Nagar (Panagal Park),Regular Day,237,179,53,41,19,529,509.3,20.1,83.0,Light
2024-05-21,Tuesday,Weekday,May,22,22:00-23:00,Off-Peak,T. Nagar (Panagal Park),Regular Day,128,103,20,25,40,316,374.0,33.4,28.8,Free Flow
2024-05-21,Tuesday,Weekday,May,23,23:00-24:00,Night,T. Nagar (Panagal Park),Regular Day,68,57,9,10,10,154,156.4,33.9,28.2,Free Flow
2024-05-22,Wednesday,Weekday,May,0,00:00-01:00,Night,T. Nagar (Panagal Park),Regular Day,54,42,10,10,2,118,111.0,33.4,14.8,Free Flow
2024-05-22,Wednesday,Weekday,May,1,01:00-02:00,Night,T. Nagar (Panagal Park),Regular Day,24,19,3,4,3,53,53.8,37.9,26.3,Free Flow
2024-05-22,Wednesday,Weekday,May,2,02:00-03:00,Night,T. Nagar (Panagal Park),Regular Day,50,40,10,9,5,114,113.0,31.2,14.1,Free Flow
2024-05-22,Wednesday,Weekday,May,3,03:00-04:00,Night,T. Nagar (Panagal Park),Regular Day,18,15,3,3,0,39,34.8,29.5,17.5,Free Flow
2024-05-22,Wednesday,Weekday,May,4,04:00-05:00,Night,T. Nagar (Panagal Park),Regular Day,62,49,13,12,3,139,132.8,26.3,13.3,Free Flow
2024-05-22,Wednesday,Weekday,May,5,05:00-06:00,Night,T. Nagar (Panagal Park),Regular Day,21,16,4,2,5,48,49.9,34.4,33.3,Free Flow
2024-05-22,Wednesday,Weekday,May,6,06:00-07:00,Off-Peak,T. Nagar (Panagal Park),Regular Day,158,133,31,21,33,376,392.6,26.8,20.3,Free Flow
2024-05-22,Wednesday,Weekday,May,7,07:00-08:00,Shoulder Hour,T. Nagar (Panagal Park),Regular Day,215,172,43,30,20,480,455.3,24.5,59.5,Light
2024-05-22,Wednesday,Weekday,May,8,08:00-09:00,Morning Peak,T. Nagar (Panagal Park),Regular Day,872,725,175,118,83,1973,1869.0,14.5,142.6,Severe
2024-05-22,Wednesday,Weekday,May,9,09:00-10:00,Morning Peak,T. Nagar (Panagal Park),Regular Day,636,518,118,85,164,1521,1653.8,13.0,125.3,Severe
2024-05-22,Wednesday,Weekday,May,10,10:00-11:00,Morning Peak,T. Nagar (Panagal Park),Regular Day,625,562,115,74,52,1428,1321.5,14.1,148.9,Severe
2024-05-22,Wednesday,Weekday,May,11,11:00-12:00,Midday,T. Nagar (Panagal Park),Regular Day,302,248,54,42,44,690,689.4,22.5,68.8,Moderate
2024-05-22,Wednesday,Weekday,May,12,12:00-13:00,Midday,T. Nagar (Panagal Park),Regular Day,275,235,47,54,72,683,778.7,21.3,87.2,Moderate
2024-05-22,Wednesday,Weekday,May,13,13:00-14:00,Midday,T. Nagar (Panagal Park),Regular Day,268,259,58,50,14,649,619.8,21.4,63.2,Moderate
2024-05-22,Wednesday,Weekday,May,14,14:00-15:00,Midday,T. Nagar (Panagal Park),Regular Day,310,230,67,47,32,686,662.2,23.0,84.1,Moderate
2024-05-22,Wednesday,Weekday,May,15,15:00-16:00,Midday,T. Nagar (Panagal Park),Regular Day,303,270,68,40,23,704,651.3,25.1,61.2,Moderate
2024-05-22,Wednesday,Weekday,May,16,16:00-17:00,Midday,T. Nagar (Panagal Park),Regular Day,324,266,54,47,21,712,664.4,19.7,89.7,Heavy
2024-05-22,Wednesday,Weekday,May,17,17:00-18:00,Evening Peak,T. Nagar (Panagal Park),Regular Day,679,538,126,100,169,1612,1760.1,13.4,163.2,Severe
2024-05-22,Wednesday,Weekday,May,18,18:00-19:00,Evening Peak,T. Nagar (Panagal Park),Regular Day,542,409,112,82,49,1194,1140.2,15.9,148.5,Severe
2024-05-22,Wednesday,Weekday,May,19,19:00-20:00,Evening Peak,T. Nagar (Panagal Park),Regular Day,683,635,166,133,59,1676,1652.1,13.4,127.0,Severe
2024-05-22,Wednesday,Weekday,May,20,20:00-21:00,Evening Peak,T. Nagar (Panagal Park),Regular Day,578,480,116,74,94,1342,1342.6,15.3,181.1,Severe
2024-05-22,Wednesday,Weekday,May,21,21:00-22:00,Shoulder Hour,T. Nagar (Panagal Park),Regular Day,184,146,31,30,23,414,415.6,18.5,64.3,Light
2024-05-22,Wednesday,Weekday,May,22,22:00-23:00,Off-Peak,T. Nagar (Panagal Park),Regular Day,164,133,39,30,25,391,403.4,31.6,15.2,Light
2024-05-22,Wednesday,Weekday,May,23,23:00-24:00,Night,T. Nagar (Panagal Park),Regular Day,25,21,3,3,2,54,50.3,30.9,21.2,Free Flow
2024-05-23,Thursday,Weekday,May,0,00:00-01:00,Night,T. Nagar (Panagal Park),Regular Day,59,48,10,10,11,138,146.5,26.2,24.7,Free Flow
2024-05-23,Thursday,Weekday,May,1,01:00-02:00,Night,T. Nagar (Panagal Park),Regular Day,31,29,5,4,4,73,71.5,27.6,26.6,Free Flow
2024-05-23,Thursday,Weekday,May,2,02:00-03:00,Night,T. Nagar (Panagal Park),Regular Day,20,18,4,4,3,49,51.4,28.1,29.8,Free Flow
2024-05-23,Thursday,Weekday,May,3,03:00-04:00,Night,T. Nagar (Panagal Park),Regular Day,34,30,7,4,5,80,78.2,37.9,19.8,Free Flow
2024-05-23,Thursday,Weekday,May,4,04:00-05:00,Night,T. Nagar (Panagal Park),Regular Day,44,32,10,6,7,99,99.0,26.4,27.0,Free Flow
2024-05-23,Thursday,Weekday,May,5,05:00-06:00,Night,T. Nagar (Panagal Park),Regular Day,15,15,2,2,2,36,35.7,29.2,24.1,Free Flow
2024-05-23,Thursday,Weekday,May,6,06:00-07:00,Off-Peak,T. Nagar (Panagal Park),Regular Day,82,66,18,13,24,203,228.8,34.3,21.3,Free Flow
2024-05-23,Thursday,Weekday,May,7,07:00-08:00,Shoulder Hour,T. Nagar (Panagal Park),Regular Day,181,172,36,30,10,429,404.1,25.5,69.3,Light
2024-05-23,Thursday,Weekday,May,8,08:00-09:00,Morning Peak,T. Nagar (Panagal Park),Regular Day,698,502,106,88,139,1533,1595.6,18.4,152.3,Severe
2024-05-23,Thursday,Weekday,May,9,09:00-10:00,Morning Peak,T. Nagar (Panagal Park),Regular Day,658,505,109,100,106,1478,1517.4,16.1,138.5,Severe
2024-05-23,Thursday,Weekday,May,10,10:00-11:00,Morning Peak,T. Nagar (Panagal Park),Regular Day,754,656,110,132,69,1721,1702.0,18.9,143.5,Severe
2024-05-23,Thursday,Weekday,May,11,11:00-12:00,Midday,T. Nagar (Panagal Park),Regular Day,278,204,39,38,73,632,699.4,21.3,76.4,Moderate
2024-05-23,Thursday,Weekday,May,12,12:00-13:00,Midday,T. Nagar (Panagal Park),Regular Day,245,218,38,46,5,552,516.3,19.1,74.8,Light
2024-05-23,Thursday,Weekday,May,13,13:00-14:00,Midday,T. Nagar (Panagal Park),Regular Day,331,294,51,46,96,818,916.1,22.4,73.6,Severe
2024-05-23,Thursday,Weekday,May,14,14:00-15:00,Midday,T. Nagar (Panagal Park),Regular Day,332,238,63,41,54,728,726.8,20.3,89.6,Moderate
2024-05-23,Thursday,Weekday,May,15,15:00-16:00,Midday,T. Nagar (Panagal Park),Regular Day,269,257,44,55,28,653,666.9,18.6,62.5,Moderate
2024-05-23,Thursday,Weekday,May,16,16:00-17:00,Midday,T. Nagar (Panagal Park),Regular Day,328,265,50,45,118,806,948.0,25.8,64.3,Heavy
2024-05-23,Thursday,Weekday,May,17,17:00-18:00,Evening Peak,T. Nagar (Panagal Park),Regular Day,617,479,91,108,137,1432,1577.1,12.9,170.0,Severe
2024-05-23,Thursday,Weekday,May,18,18:00-19:00,Evening Peak,T. Nagar (Panagal Park),Regular Day,721,549,141,134,136,1681,1804.1,14.3,185.1,Severe
2024-05-23,Thursday,Weekday,May,19,19:00-20:00,Evening Peak,T. Nagar (Panagal Park),Regular Day,600,508,101,117,20,1346,1279.6,12.1,141.3,Severe
2024-05-23,Thursday,Weekday,May,20,20:00-21:00,Evening Peak,T. Nagar (Panagal Park),Regular Day,793,703,142,100,148,1886,1928.7,13.0,143.8,Severe
2024-05-23,Thursday,Weekday,May,21,21:00-22:00,Shoulder Hour,T. Nagar (Panagal Park),Regular Day,183,143,24,22,36,408,422.9,21.0,71.0,Light
2024-05-23,Thursday,Weekday,May,22,22:00-23:00,Off-Peak,T. Nagar (Panagal Park),Regular Day,97,85,21,18,13,234,239.1,34.2,20.7,Free Flow
2024-05-23,Thursday,Weekday,May,23,23:00-24:00,Night,T. Nagar (Panagal Park),Regular Day,62,46,9,11,10,138,145.4,30.8,27.9,Free Flow
2024-05-24,Friday,Weekday,May,0,00:00-01:00,Night,T. Nagar (Panagal Park),Regular Day,29,23,4,3,9,68,75.9,37.2,20.8,Free Flow
2024-05-24,Friday,Weekday,May,1,01:00-02:00,Night,T. Nagar (Panagal Park),Regular Day,26,22,4,4,0,56,49.4,33.9,13.6,Free Flow
2024-05-24,Friday,Weekday,May,2,02:00-03:00,Night,T. Nagar (Panagal Park),Regular Day,56,46,8,11,10,131,141.8,35.3,12.8,Free Flow
2024-05-24,Friday,Weekday,May,3,03:00-04:00,Night,T. Nagar (Panagal Park),Regular Day,58,46,13,10,9,136,139.8,35.8,25.8,Free Flow
2024-05-24,Friday,Weekday,May,4,04:00-05:00,Night,T. Nagar (Panagal Park),Regular Day,30,25,6,5,0,66,58.6,33.1,28.6,Free Flow
2024-05-24,Friday,Weekday,May,5,05:00-06:00,Night,T. Nagar (Panagal Park),Regular Day,64,53,9,8,17,151,165.4,31.1,13.8,Free Flow
2024-05-24,Friday,Weekday,May,6,06:00-07:00,Off-Peak,T. Nagar (Panagal Park),Regular Day,121,104,22,21,2,270,246.7,30.9,12.7,Free Flow
2024-05-24,Friday,Weekday,May,7,07:00-08:00,Shoulder Hour,T. Nagar (Panagal Park),Regular Day,210,191,38,41,29,509,528.8,21.1,77.3,Light
2024-05-24,Friday,Weekday,May,8,08:00-09:00,Morning Peak,T. Nagar (Panagal Park),Regular Day,757,604,147,103,120,1731,1739.7,17.5,141.1,Severe
2024-05-24,Friday,Weekday,May,9,09:00-10:00,Morning Peak,T. Nagar (Panagal Park),Regular Day,611,527,90,121,56,1405,1417.5,18.4,142.6,Severe
2024-05-24,Friday,Weekday,May,10,10:00-11:00,Morning Peak,T. Nagar (Panagal Park),Regular Day,725,632,118,80,58,1613,1479.3,15.7,128.5,Severe
2024-05-24,Friday,Weekday,May,11,11:00-12:00,Midday,T. Nagar (Panagal Park),Regular Day,352,284,78,63,13,790,734.8,20.5,71.2,Heavy
2024-05-24,Friday,Weekday,May,12,12:00-13:00,Midday,T. Nagar (Panagal Park),Regular Day,266,223,47,36,76,648,720.2,19.1,87.0,Moderate
2024-05-24,Friday,Weekday,May,13,13:00-14:00,Midday,T. Nagar (Panagal Park),Regular Day,333,278,59,66,32,768,773.9,22.6,77.6,Heavy
2024-05-24,Friday,Weekday,May,14,14:00-15:00,Midday,T. Nagar (Panagal Park),Regular Day,393,300,77,61,71,902,938.7,23.8,74.7,Severe
2024-05-24,Friday,Weekday,May,15,15:00-16:00,Midday,T. Nagar (Panagal Park),Regular Day,242,193,41,33,64,573,629.6,20.1,61.9,Light
2024-05-24,Friday,Weekday,May,16,16:00-17:00,Midday,T. Nagar (Panagal Park),Regular Day,334,267,52,58,19,730,696.2,19.2,77.6,Moderate
2024-05-24,Friday,Weekday,May,17,17:00-18:00,Evening Peak,T. Nagar (Panagal Park),Regular Day,703,567,145,104,49,1568,1464.5,12.4,155.0,Severe
2024-05-24,Friday,Weekday,May,18,18:00-19:00,Evening Peak,T. Nagar (Panagal Park),Regular Day,641,581,118,110,31,1481,1395.3,11.5,179.1,Severe
2024-05-24,Friday,Weekday,May,19,19:00-20:00,Evening Peak,T. Nagar (Panagal Park),Regular Day,562,457,103,90,138,1350,1483.8,10.8,136.3,Severe
2024-05-24,Friday,Weekday,May,20,20:00-21:00,Evening Peak,T. Nagar (Panagal Park),Regular Day,796,693,161,114,41,1805,1652.6,11.0,185.8,Severe
2024-05-24,Friday,Weekday,May,21,21:00-22:00,Shoulder Hour,T. Nagar (Panagal Park),Regular Day,263,186,49,52,27,577,583.9,23.3,85.4,Light
2024-05-24,Friday,Weekday,May,22,22:00-23:00,Off-Peak,T. Nagar (Panagal Park),Regular Day,94,74,14,11,30,223,252.4,29.7,25.2,Free Flow
2024-05-24,Friday,Weekday,May,23,23:00-24:00,Night,T. Nagar (Panagal Park),Regular Day,27,24,5,4,4,64,64.5,28.1,15.8,Free Flow
2024-05-25,Saturday,Weekend,May,0,00:00-01:00,Night,T. Nagar (Panagal Park),Regular Day,44,42,6,8,6,106,109.6,34.0,14.6,Free Flow
2024-05-25,Saturday,Weekend,May,1,01:00-02:00,Night,T. Nagar (Panagal Park),Regular Day,56,51,8,7,16,138,152.8,34.9,20.4,Free Flow
2024-05-25,Saturday,Weekend,May,2,02:00-03:00,Night,T. Nagar (Panagal Park),Regular Day,9,8,1,1,1,20,19.1,33.2,12.7,Free Flow
2024-05-25,Saturday,Weekend,May,3,03:00-04:00,Night,T. Nagar (Panagal Park),Regular Day,31,28,6,5,2,72,68.1,33.5,18.1,Free Flow
2024-05-25,Saturday,Weekend,May,4,04:00-05:00,Night,T. Nagar (Panagal Park),Regular Day,61,44,12,10,8,135,135.7,37.0,14.1,Free Flow
2024-05-25,Saturday,Weekend,May,5,05:00-06:00,Night,T. Nagar (Panagal Park),Regular Day,14,10,2,2,1,29,27.2,37.5,30.8,Free Flow
2024-05-25,Saturday,Weekend,May,6,06:00-07:00,Off-Peak,T. Nagar (Panagal Park),Regular Day,147,105,19,26,24,321,339.9,29.3,15.1,Free Flow
2024-05-25,Saturday,Weekend,May,7,07:00-08:00,Shoulder Hour,T. Nagar (Panagal Park),Regular Day,214,183,47,41,24,509,513.2,19.7,68.5,Light
2024-05-25,Saturday,Weekend,May,8,08:00-09:00,Morning Peak,T. Nagar (Panagal Park),Regular Day,365,286,80,57,97,885,978.5,14.8,139.1,Severe
2024-05-25,Saturday,Weekend,May,9,09:00-10:00,Morning Peak,T. Nagar (Panagal Park),Regular Day,434,346,77,54,71,982,984.2,12.1,149.5,Severe
2024-05-25,Saturday,Weekend,May,10,10:00-11:00,Morning Peak,T. Nagar (Panagal Park),Regular Day,429,367,101,73,54,1024,1023.1,14.0,105.8,Severe
2024-05-25,Saturday,Weekend,May,11,11:00-12:00,Midday,T. Nagar (Panagal Park),Regular Day,602,588,103,91,104,1488,1535.8,22.5,97.9,Severe
2024-05-25,Saturday,Weekend,May,12,12:00-13:00,Midday,T. Nagar (Panagal Park),Regular Day,557,433,85,76,94,1245,1272.5,22.4,71.5,Severe
2024-05-25,Saturday,Weekend,May,13,13:00-14:00,Midday,T. Nagar (Panagal Park),Regular Day,530,454,100,67,149,1300,1427.0,22.3,89.9,Severe
